Source,Target,pass_category,Weight,failed_passes,recovery_interception_pass,total_passes,assist_count,label
Lisandro Martínez,Nahuel Molina Lucero,Switch of play,1,0,0,1,0,Switch of play
Lisandro Martínez,Nicolás Alejandro Tagliafico,Regular pass,6,4,1,10,0,Regular pass
Lisandro Martínez,Nicolás Hernán Otamendi,Free Kick,1,0,0,1,0,Free Kick
Lisandro Martínez,Nicolás Hernán Otamendi,Regular pass,26,0,1,26,0,Regular pass
Lisandro Martínez,Rodrigo Javier De Paul,Free Kick,1,0,0,1,0,Free Kick
Lisandro Martínez,Rodrigo Javier De Paul,Regular pass,7,0,2,7,0,Regular pass
Lisandro Martínez,Rodrigo Javier De Paul,Switch of play,1,0,0,1,0,Switch of play
Lisandro Martínez,Ángel Fabián Di María Hernández,Regular pass,3,0,0,3,0,Regular pass
Lisandro Martínez,Ángel Martín Correa,Regular pass,1,0,0,1,0,Regular pass
Marcos Javier Acuña,Alejandro Darío Gómez,Regular pass,4,0,1,4,0,Regular pass
Marcos Javier Acuña,Alejandro Darío Gómez,Switch of play,1,0,0,1,0,Switch of play
Marcos Javier Acuña,Alexis Mac Allister,Cross,1,2,0,3,0,Cross
Marcos Javier Acuña,Alexis Mac Allister,Regular pass,24,6,4,30,0,Regular pass
Marcos Javier Acuña,Alexis Mac Allister,Throw-in,1,1,0,2,0,Throw-in
Marcos Javier Acuña,Cristian Gabriel Romero,Regular pass,1,0,0,1,0,Regular pass
Marcos Javier Acuña,Damián Emiliano Martínez,Regular pass,3,0,1,3,0,Regular pass
Marcos Javier Acuña,Enzo Fernandez,Assist,2,0,0,2,2,Assist
Marcos Javier Acuña,Enzo Fernandez,Free Kick,1,0,0,1,0,Free Kick
Marcos Javier Acuña,Enzo Fernandez,Regular pass,19,1,2,20,0,Regular pass
Marcos Javier Acuña,Enzo Fernandez,Throw-in,3,0,0,3,0,Throw-in
Marcos Javier Acuña,Guido Rodríguez,Regular pass,3,0,0,3,0,Regular pass
Marcos Javier Acuña,Guido Rodríguez,Throw-in,1,0,0,1,0,Throw-in
Marcos Javier Acuña,Julián Álvarez,Regular pass,8,5,2,13,0,Regular pass
Marcos Javier Acuña,Julián Álvarez,Throw-in,6,2,0,8,0,Throw-in
Marcos Javier Acuña,Lautaro Javier Martínez,Assist,1,0,0,1,1,Assist
Marcos Javier Acuña,Lautaro Javier Martínez,Regular pass,3,0,1,3,0,Regular pass
Marcos Javier Acuña,Lautaro Javier Martínez,Throw-in,6,0,0,6,0,Throw-in
Marcos Javier Acuña,Lionel Andrés Messi Cuccittini,Regular pass,8,1,0,9,0,Regular pass
Marcos Javier Acuña,Lisandro Martínez,Free Kick,1,0,0,1,0,Free Kick
Marcos Javier Acuña,Lisandro Martínez,Regular pass,16,0,1,16,0,Regular pass
Marcos Javier Acuña,Lisandro Martínez,Throw-in,2,0,0,2,0,Throw-in
Marcos Javier Acuña,Nahuel Molina Lucero,Assist,1,0,0,1,1,Assist
Marcos Javier Acuña,Nicolás Alejandro Tagliafico,Regular pass,2,1,0,3,0,Regular pass
Marcos Javier Acuña,Nicolás Hernán Otamendi,Assist,1,0,0,1,1,Assist
Marcos Javier Acuña,Nicolás Hernán Otamendi,Free Kick,2,0,0,2,0,Free Kick
Marcos Javier Acuña,Nicolás Hernán Otamendi,Regular pass,24,1,1,25,0,Regular pass
Marcos Javier Acuña,Nicolás Hernán Otamendi,Throw-in,2,0,0,2,0,Throw-in
Marcos Javier Acuña,Paulo Bruno Exequiel Dybala,Regular pass,1,0,0,1,0,Regular pass
Marcos Javier Acuña,Rodrigo Javier De Paul,Regular pass,5,0,2,5,0,Regular pass
Marcos Javier Acuña,Rodrigo Javier De Paul,Throw-in,1,0,0,1,0,Throw-in
Marcos Javier Acuña,Ángel Fabián Di María Hernández,Regular pass,4,1,1,5,0,Regular pass
Nahuel Molina Lucero,Alejandro Darío Gómez,Regular pass,5,1,1,6,0,Regular pass
Nahuel Molina Lucero,Alejandro Darío Gómez,Throw-in,1,0,0,1,0,Throw-in
Nahuel Molina Lucero,Alexis Mac Allister,Assist,1,0,0,1,1,Assist
Nahuel Molina Lucero,Alexis Mac Allister,Regular pass,5,0,1,5,0,Regular pass
Nahuel Molina Lucero,Cristian Gabriel Romero,Regular pass,27,0,2,27,0,Regular pass
Nahuel Molina Lucero,Cristian Gabriel Romero,Throw-in,5,0,0,5,0,Throw-in
Nahuel Molina Lucero,Damián Emiliano Martínez,Regular pass,10,0,1,10,0,Regular pass
Nahuel Molina Lucero,Damián Emiliano Martínez,Switch of play,1,0,0,1,0,Switch of play
Nahuel Molina Lucero,Enzo Fernandez,Regular pass,21,1,5,22,0,Regular pass
Nahuel Molina Lucero,Enzo Fernandez,Throw-in,5,0,0,5,0,Throw-in
Nahuel Molina Lucero,Julián Álvarez,Assist,1,0,0,1,1,Assist
Nahuel Molina Lucero,Julián Álvarez,Regular pass,6,4,1,10,0,Regular pass
Nahuel Molina Lucero,Julián Álvarez,Throw-in,4,2,0,6,0,Throw-in
Nahuel Molina Lucero,Lautaro Javier Martínez,Regular pass,2,0,0,2,0,Regular pass
Nahuel Molina Lucero,Lautaro Javier Martínez,Throw-in,2,0,0,2,0,Throw-in
Nahuel Molina Lucero,Leandro Daniel Paredes,Regular pass,7,0,1,7,0,Regular pass
Nahuel Molina Lucero,Leandro Daniel Paredes,Throw-in,1,0,0,1,0,Throw-in
Nahuel Molina Lucero,Lionel Andrés Messi Cuccittini,Free Kick,1,0,0,1,0,Free Kick
Nahuel Molina Lucero,Lionel Andrés Messi Cuccittini,Regular pass,29,9,8,38,0,Regular pass
Nahuel Molina Lucero,Lionel Andrés Messi Cuccittini,Throw-in,8,3,0,11,0,Throw-in
Nahuel Molina Lucero,Lisandro Martínez,Regular pass,1,0,0,1,0,Regular pass
Nahuel Molina Lucero,Marcos Javier Acuña,Cross,1,0,0,1,0,Cross
Nahuel Molina Lucero,Marcos Javier Acuña,Regular pass,1,0,0,1,0,Regular pass
Nahuel Molina Lucero,Nicolás Hernán Otamendi,Regular pass,7,0,0,7,0,Regular pass
Nahuel Molina Lucero,Nicolás Hernán Otamendi,Switch of play,2,0,0,2,0,Switch of play
Nahuel Molina Lucero,Nicolás Hernán Otamendi,Throw-in,4,0,0,4,0,Throw-in
Nahuel Molina Lucero,Paulo Bruno Exequiel Dybala,Regular pass,1,0,0,1,0,Regular pass
Nahuel Molina Lucero,Rodrigo Javier De Paul,Regular pass,67,10,9,77,0,Regular pass
Nahuel Molina Lucero,Rodrigo Javier De Paul,Throw-in,25,0,0,25,0,Throw-in
Nahuel Molina Lucero,Ángel Fabián Di María Hernández,Regular pass,20,5,2,25,0,Regular pass
Nahuel Molina Lucero,Ángel Fabián Di María Hernández,Throw-in,2,0,0,2,0,Throw-in
Nicolás Alejandro Tagliafico,Alejandro Darío Gómez,Regular pass,3,0,1,3,0,Regular pass
Nicolás Alejandro Tagliafico,Alexis Mac Allister,Assist,2,0,0,2,2,Assist
Nicolás Alejandro Tagliafico,Alexis Mac Allister,Regular pass,22,2,4,24,0,Regular pass
Nicolás Alejandro Tagliafico,Alexis Mac Allister,Throw-in,6,1,0,7,0,Throw-in
Nicolás Alejandro Tagliafico,Cristian Gabriel Romero,Regular pass,1,0,0,1,0,Regular pass
Nicolás Alejandro Tagliafico,Damián Emiliano Martínez,Regular pass,1,0,0,1,0,Regular pass
Nicolás Alejandro Tagliafico,Enzo Fernandez,Free Kick,1,0,0,1,0,Free Kick
Nicolás Alejandro Tagliafico,Enzo Fernandez,Regular pass,15,0,3,15,0,Regular pass
Nicolás Alejandro Tagliafico,Germán Alejandro Pezzella,Throw-in,1,0,0,1,0,Throw-in
Nicolás Alejandro Tagliafico,Gonzalo Ariel Montiel,Regular pass,1,0,0,1,0,Regular pass
Nicolás Alejandro Tagliafico,Julián Álvarez,Regular pass,4,2,2,6,0,Regular pass
Nicolás Alejandro Tagliafico,Julián Álvarez,Throw-in,4,1,0,5,0,Throw-in
Nicolás Alejandro Tagliafico,Lautaro Javier Martínez,Regular pass,4,1,2,5,0,Regular pass
Nicolás Alejandro Tagliafico,Lautaro Javier Martínez,Throw-in,3,1,0,4,0,Throw-in
Nicolás Alejandro Tagliafico,Leandro Daniel Paredes,Free Kick,1,0,0,1,0,Free Kick
Nicolás Alejandro Tagliafico,Leandro Daniel Paredes,Regular pass,12,0,1,12,0,Regular pass
Nicolás Alejandro Tagliafico,Leandro Daniel Paredes,Throw-in,3,0,0,3,0,Throw-in
Nicolás Alejandro Tagliafico,Lionel Andrés Messi Cuccittini,Regular pass,1,0,0,1,0,Regular pass
Nicolás Alejandro Tagliafico,Lisandro Martínez,Regular pass,4,0,0,4,0,Regular pass
Nicolás Alejandro Tagliafico,Lisandro Martínez,Throw-in,2,0,0,2,0,Throw-in
Nicolás Alejandro Tagliafico,Marcos Javier Acuña,Regular pass,2,1,2,3,0,Regular pass
Nicolás Alejandro Tagliafico,Nicolás Hernán Otamendi,Free Kick,1,0,0,1,0,Free Kick
Nicolás Alejandro Tagliafico,Nicolás Hernán Otamendi,Regular pass,28,0,0,28,0,Regular pass
Nicolás Alejandro Tagliafico,Nicolás Hernán Otamendi,Throw-in,7,0,0,7,0,Throw-in
Nicolás Alejandro Tagliafico,Rodrigo Javier De Paul,Regular pass,2,1,1,3,0,Regular pass
Nicolás Alejandro Tagliafico,Thiago Ezequiel Almada,Regular pass,1,0,0,1,0,Regular pass
Nicolás Alejandro Tagliafico,Ángel Fabián Di María Hernández,Regular pass,5,1,3,6,0,Regular pass
Nicolás Alejandro Tagliafico,Ángel Martín Correa,Regular pass,1,0,0,1,0,Regular pass
Nicolás Alejandro Tagliafico,Ángel Martín Correa,Throw-in,1,0,0,1,0,Throw-in
Nicolás Hernán Otamendi,Alejandro Darío Gómez,Regular pass,4,0,2,4,0,Regular pass
Nicolás Hernán Otamendi,Alexis Mac Allister,Regular pass,23,1,8,24,0,Regular pass
Nicolás Hernán Otamendi,Cristian Gabriel Romero,Free Kick,2,0,0,2,0,Free Kick
Nicolás Hernán Otamendi,Cristian Gabriel Romero,Regular pass,84,0,3,84,0,Regular pass
Nicolás Hernán Otamendi,Cristian Gabriel Romero,Throw-in,1,0,0,1,0,Throw-in
Nicolás Hernán Otamendi,Damián Emiliano Martínez,Goal Kick,1,0,0,1,0,Goal Kick
Nicolás Hernán Otamendi,Damián Emiliano Martínez,Regular pass,26,0,2,26,0,Regular pass
Nicolás Hernán Otamendi,Enzo Fernandez,Free Kick,2,0,0,2,0,Free Kick
Nicolás Hernán Otamendi,Enzo Fernandez,Regular pass,68,1,9,69,0,Regular pass
Nicolás Hernán Otamendi,Germán Alejandro Pezzella,Regular pass,8,0,0,8,0,Regular pass
Nicolás Hernán Otamendi,Gonzalo Ariel Montiel,Regular pass,16,1,1,17,0,Regular pass
Nicolás Hernán Otamendi,Gonzalo Ariel Montiel,Switch of play,1,0,0,1,0,Switch of play
Nicolás Hernán Otamendi,Guido Rodríguez,Free Kick,2,0,0,2,0,Free Kick
Nicolás Hernán Otamendi,Guido Rodríguez,Regular pass,13,0,0,13,0,Regular pass
Nicolás Hernán Otamendi,Julián Álvarez,Regular pass,4,1,0,5,0,Regular pass
Nicolás Hernán Otamendi,Julián Álvarez,Switch of play,1,0,0,1,0,Switch of play
Nicolás Hernán Otamendi,Lautaro Javier Martínez,Regular pass,1,1,4,2,0,Regular pass
Nicolás Hernán Otamendi,Leandro Daniel Paredes,Regular pass,47,0,1,47,0,Regular pass
Nicolás Hernán Otamendi,Lionel Andrés Messi Cuccittini,Assist,1,0,0,1,1,Assist
Nicolás Hernán Otamendi,Lionel Andrés Messi Cuccittini,Regular pass,8,1,4,9,0,Regular pass
Nicolás Hernán Otamendi,Lisandro Martínez,Assist,1,0,0,1,1,Assist
Nicolás Hernán Otamendi,Lisandro Martínez,Free Kick,1,0,0,1,0,Free Kick
Nicolás Hernán Otamendi,Lisandro Martínez,Regular pass,38,0,2,38,0,Regular pass
Nicolás Hernán Otamendi,Lisandro Martínez,Switch of play,1,0,0,1,0,Switch of play
Nicolás Hernán Otamendi,Marcos Javier Acuña,Regular pass,29,1,2,30,0,Regular pass
Nicolás Hernán Otamendi,Marcos Javier Acuña,Switch of play,1,0,0,1,0,Switch of play
Nicolás Hernán Otamendi,Nahuel Molina Lucero,Regular pass,13,1,0,14,0,Regular pass
Nicolás Hernán Otamendi,Nahuel Molina Lucero,Switch of play,4,1,0,5,0,Switch of play
Nicolás Hernán Otamendi,Nicolás Alejandro Tagliafico,Free Kick,2,0,0,2,0,Free Kick
Nicolás Hernán Otamendi,Nicolás Alejandro Tagliafico,Regular pass,38,1,0,39,0,Regular pass
Nicolás Hernán Otamendi,Paulo Bruno Exequiel Dybala,Regular pass,1,0,0,1,0,Regular pass
Nicolás Hernán Otamendi,Rodrigo Javier De Paul,Free Kick,1,0,0,1,0,Free Kick
Nicolás Hernán Otamendi,Rodrigo Javier De Paul,Regular pass,31,0,9,31,0,Regular pass
Nicolás Hernán Otamendi,Rodrigo Javier De Paul,Throw-in,1,0,0,1,0,Throw-in
Nicolás Hernán Otamendi,Ángel Fabián Di María Hernández,Regular pass,15,0,1,15,0,Regular pass
Paulo Bruno Exequiel Dybala,Alexis Mac Allister,Assist,1,0,0,1,1,Assist
Paulo Bruno Exequiel Dybala,Cristian Gabriel Romero,Regular pass,1,0,0,1,0,Regular pass
Paulo Bruno Exequiel Dybala,Enzo Fernandez,Regular pass,1,0,0,1,0,Regular pass
Paulo Bruno Exequiel Dybala,Exequiel Alejandro Palacios,Regular pass,3,0,0,3,0,Regular pass
Paulo Bruno Exequiel Dybala,Juan Marcos Foyth,Regular pass,2,0,0,2,0,Regular pass
Rodrigo Javier De Paul,Alejandro Darío Gómez,Regular pass,7,3,0,10,0,Regular pass
Rodrigo Javier De Paul,Alexis Mac Allister,Regular pass,11,1,4,12,0,Regular pass
Rodrigo Javier De Paul,Cristian Gabriel Romero,Free Kick,5,0,0,5,0,Free Kick
Rodrigo Javier De Paul,Cristian Gabriel Romero,Regular pass,44,1,3,45,0,Regular pass
Rodrigo Javier De Paul,Cristian Gabriel Romero,Switch of play,1,0,0,1,0,Switch of play
Rodrigo Javier De Paul,Cristian Gabriel Romero,Throw-in,1,0,0,1,0,Throw-in
Rodrigo Javier De Paul,Damián Emiliano Martínez,Regular pass,2,0,0,2,0,Regular pass
Rodrigo Javier De Paul,Damián Emiliano Martínez,Switch of play,1,0,0,1,0,Switch of play
Rodrigo Javier De Paul,Enzo Fernandez,Regular pass,51,0,2,51,0,Regular pass
Rodrigo Javier De Paul,Enzo Fernandez,Throw-in,1,0,0,1,0,Throw-in
Rodrigo Javier De Paul,Exequiel Alejandro Palacios,Regular pass,1,0,0,1,0,Regular pass
Rodrigo Javier De Paul,Exequiel Alejandro Palacios,Throw-in,1,0,0,1,0,Throw-in
Rodrigo Javier De Paul,Germán Alejandro Pezzella,Regular pass,6,0,0,6,0,Regular pass
Rodrigo Javier De Paul,Gonzalo Ariel Montiel,Regular pass,7,3,0,10,0,Regular pass
Rodrigo Javier De Paul,Gonzalo Ariel Montiel,Throw-in,1,0,0,1,0,Throw-in
Rodrigo Javier De Paul,Guido Rodríguez,Free Kick,1,0,0,1,0,Free Kick
Rodrigo Javier De Paul,Guido Rodríguez,Regular pass,6,0,1,6,0,Regular pass
Rodrigo Javier De Paul,Julián Álvarez,Regular pass,12,3,1,15,0,Regular pass
Rodrigo Javier De Paul,Julián Álvarez,Throw-in,1,0,0,1,0,Throw-in
Rodrigo Javier De Paul,Lautaro Javier Martínez,Assist,1,0,0,1,1,Assist
Rodrigo Javier De Paul,Lautaro Javier Martínez,Free Kick,1,0,0,1,0,Free Kick
Rodrigo Javier De Paul,Lautaro Javier Martínez,Regular pass,1,0,4,1,0,Regular pass
Rodrigo Javier De Paul,Leandro Daniel Paredes,Assist,1,0,0,1,1,Assist
Rodrigo Javier De Paul,Leandro Daniel Paredes,Regular pass,20,0,3,20,0,Regular pass
Rodrigo Javier De Paul,Lionel Andrés Messi Cuccittini,Assist,4,0,0,4,4,Assist
Rodrigo Javier De Paul,Lionel Andrés Messi Cuccittini,Cross,1,2,0,3,0,Cross
Rodrigo Javier De Paul,Lionel Andrés Messi Cuccittini,Free Kick,1,0,0,1,0,Free Kick
Rodrigo Javier De Paul,Lionel Andrés Messi Cuccittini,Regular pass,75,17,6,92,0,Regular pass
Rodrigo Javier De Paul,Lionel Andrés Messi Cuccittini,Through ball,2,1,0,3,0,Through ball
Rodrigo Javier De Paul,Lionel Andrés Messi Cuccittini,Throw-in,1,0,0,1,0,Throw-in
Rodrigo Javier De Paul,Lisandro Martínez,Free Kick,2,0,0,2,0,Free Kick
Rodrigo Javier De Paul,Lisandro Martínez,Regular pass,6,0,0,6,0,Regular pass
Rodrigo Javier De Paul,Marcos Javier Acuña,Regular pass,6,0,0,6,0,Regular pass
Rodrigo Javier De Paul,Marcos Javier Acuña,Switch of play,1,1,1,2,0,Switch of play
Rodrigo Javier De Paul,Nahuel Molina Lucero,Regular pass,62,11,6,73,0,Regular pass
Rodrigo Javier De Paul,Nahuel Molina Lucero,Switch of play,2,0,0,2,0,Switch of play
Rodrigo Javier De Paul,Nahuel Molina Lucero,Throw-in,1,0,0,1,0,Throw-in
Rodrigo Javier De Paul,Nicolás Alejandro Tagliafico,Switch of play,1,0,0,1,0,Switch of play
Rodrigo Javier De Paul,Nicolás Hernán Otamendi,Free Kick,5,0,0,5,0,Free Kick
Rodrigo Javier De Paul,Nicolás Hernán Otamendi,Regular pass,54,0,3,54,0,Regular pass
Rodrigo Javier De Paul,Nicolás Hernán Otamendi,Switch of play,1,0,0,1,0,Switch of play
Rodrigo Javier De Paul,Thiago Ezequiel Almada,Regular pass,2,0,0,2,0,Regular pass
Rodrigo Javier De Paul,Ángel Fabián Di María Hernández,Assist,1,0,0,1,1,Assist
Rodrigo Javier De Paul,Ángel Fabián Di María Hernández,Free Kick,1,0,0,1,0,Free Kick
Rodrigo Javier De Paul,Ángel Fabián Di María Hernández,Regular pass,30,8,3,38,0,Regular pass
Rodrigo Javier De Paul,Ángel Fabián Di María Hernández,Throw-in,1,0,0,1,0,Throw-in
Thiago Ezequiel Almada,Germán Alejandro Pezzella,Regular pass,2,0,0,2,0,Regular pass
Thiago Ezequiel Almada,Leandro Daniel Paredes,Regular pass,4,0,0,4,0,Regular pass
Thiago Ezequiel Almada,Lionel Andrés Messi Cuccittini,Regular pass,1,0,0,1,0,Regular pass
Thiago Ezequiel Almada,Nahuel Molina Lucero,Regular pass,1,0,0,1,0,Regular pass
Thiago Ezequiel Almada,Nicolás Alejandro Tagliafico,Assist,1,0,0,1,1,Assist
Thiago Ezequiel Almada,Nicolás Alejandro Tagliafico,Regular pass,1,0,0,1,0,Regular pass
Thiago Ezequiel Almada,Nicolás Hernán Otamendi,Regular pass,1,0,0,1,0,Regular pass
Thiago Ezequiel Almada,Rodrigo Javier De Paul,Regular pass,1,0,0,1,0,Regular pass
Ángel Fabián Di María Hernández,Alejandro Darío Gómez,Cross,1,0,0,1,0,Cross
Ángel Fabián Di María Hernández,Alexis Mac Allister,Regular pass,6,2,0,8,0,Regular pass
Ángel Fabián Di María Hernández,Cristian Gabriel Romero,Regular pass,2,0,0,2,0,Regular pass
Ángel Fabián Di María Hernández,Enzo Fernandez,Regular pass,8,0,0,8,0,Regular pass
Ángel Fabián Di María Hernández,Enzo Fernandez,Throw-in,2,0,0,2,0,Throw-in
Ángel Fabián Di María Hernández,Germán Alejandro Pezzella,Assist,1,0,0,1,1,Assist
Ángel Fabián Di María Hernández,Gonzalo Ariel Montiel,Regular pass,4,0,0,4,0,Regular pass
Ángel Fabián Di María Hernández,Guido Rodríguez,Regular pass,1,0,0,1,0,Regular pass
Ángel Fabián Di María Hernández,Julián Álvarez,Assist,2,0,0,2,2,Assist
Ángel Fabián Di María Hernández,Julián Álvarez,Cross,1,1,0,2,0,Cross
Ángel Fabián Di María Hernández,Julián Álvarez,Regular pass,1,0,1,1,0,Regular pass
Ángel Fabián Di María Hernández,Lautaro Javier Martínez,Assist,1,0,0,1,1,Assist
Ángel Fabián Di María Hernández,Lautaro Javier Martínez,Cross,1,6,0,7,0,Cross
Ángel Fabián Di María Hernández,Lautaro Javier Martínez,Regular pass,1,2,0,3,0,Regular pass
Ángel Fabián Di María Hernández,Lionel Andrés Messi Cuccittini,Assist,5,0,0,5,5,Assist
Ángel Fabián Di María Hernández,Lionel Andrés Messi Cuccittini,Regular pass,27,2,1,29,0,Regular pass
Ángel Fabián Di María Hernández,Marcos Javier Acuña,Regular pass,3,1,0,4,0,Regular pass
Ángel Fabián Di María Hernández,Marcos Javier Acuña,Switch of play,1,0,0,1,0,Switch of play
Ángel Fabián Di María Hernández,Nahuel Molina Lucero,Regular pass,14,0,0,14,0,Regular pass
Ángel Fabián Di María Hernández,Nahuel Molina Lucero,Switch of play,3,0,0,3,0,Switch of play
Ángel Fabián Di María Hernández,Nicolás Alejandro Tagliafico,Regular pass,5,1,0,6,0,Regular pass
Ángel Fabián Di María Hernández,Nicolás Hernán Otamendi,Free Kick,1,0,0,1,0,Free Kick
Ángel Fabián Di María Hernández,Nicolás Hernán Otamendi,Regular pass,7,0,0,7,0,Regular pass
Ángel Fabián Di María Hernández,Rodrigo Javier De Paul,Assist,2,0,0,2,2,Assist
Ángel Fabián Di María Hernández,Rodrigo Javier De Paul,Regular pass,22,1,1,23,0,Regular pass
Ángel Martín Correa,Exequiel Alejandro Palacios,Free Kick,1,0,0,1,0,Free Kick
Ángel Martín Correa,Exequiel Alejandro Palacios,Regular pass,1,0,0,1,0,Regular pass
Ángel Martín Correa,Lionel Andrés Messi Cuccittini,Regular pass,1,0,0,1,0,Regular pass
Ángel Martín Correa,Nicolás Alejandro Tagliafico,Regular pass,1,0,0,1,0,Regular pass
